"adult","also_known_as","biography","birthday","deathday","gender","homepage","id","imdb_id","known_for_department","name","place_of_birth","popularity","profile_path","success","status_code","status_message"
false,"[""Mark Hamil"",""Mark Richard Hamill"",""Марк Хэмилл"",""Μαρκ Χάμιλ"",""マーク・ハミル"",""마크 해밀"",""Patrick Williams"",""William M. Patrick""]","Mark Richard Hamill (born September 25, 1951) is an American actor, voice artist, producer, director, and writer. Hamill is best known for his role as Luke Skywalker in the original Star Wars trilogy and also well known for voice-acting characters such as the Joker in various animated series, animated films and video games, beginning with Batman: The Animated Series, the Skeleton king in Super Robot Monkey Team Hyperforce Go!, Fire Lord Ozai in Avatar: The Last Airbender, Master Eraqus in Kingdom Hearts: Birth by Sleep, Skips in Regular Show, and Senator Stampington on Metalocalypse.","1951-09-25",,2,,2,"nm0000434","Acting","Mark Hamill","Concord, California, USA",23.678,"/zMQ93JTLW8KxusKhOlHFZhih3YQ.jpg",,,
false,"[""소피아 부텔라"",""โซเฟีย โบเทลล่า"",""Софія Бутелла""]","Sofia Boutella (born April 3, 1982) is an Algerian dancer, model, and actress. She is known mainly for her hip-hop and street dance, and for appearing in Nike Women's advertising campaigns. Boutella has starred as Gazelle in Kingsman: The Secret Service (2015), an alien warrior named Jaylah in Star Trek Beyond (2016), and the main antagonist, Princess Ahmanet, in Universal's Dark Universe film The Mummy. Also in 2017, she starred alongside Charlize Theron in Atomic Blonde, the film adaptation of the graphic novel The Coldest City, as undercover French agent Delphine Lasalle.

Description above from the Wikipedia article Sofia Boutella, licensed under CC-BY-SA, full list of contributors on Wikipedia.","1982-04-03",,1,,568657,"nm1154749","Acting","Sofia Boutella","Bab El Oued, Algiers, Algeria",27.958,"/lGFhhjcjARQCM8AiGidyyyfDowh.jpg",,,
false,"[""소피 쿡슨"",""Sophie Louise L Cookson""]","Sophie Cookson (born 15 May 1990) is an English film and television actress. She played Grace Mohune in the 2013 TV film of Moonfleet. In 2013, she was cast to play the female lead in Kingsman: The Secret Service. She is also co-starring with Adrien Brody in Lee Tamahori's historical film Emperor. She was raised in Sussex and is a 2013 graduate of the Oxford School of Drama.","1990-05-15",,1,,1282054,"nm5824400","Acting","Sophie Cookson","Sussex, England, UK",16.321,"/8dJZL8ilgG2S4mYx6UjdFVvjg0Q.jpg",,,
false,"[""Colin Andrew Firth"",""Колин Ферт"",""콜린 퍼스"",""コリン・ファース"",""كولين فيرث"",""โคลิน เฟิร์ธ"",""哥連·費夫"",""Κόλιν Φερθ"",""柯林·佛斯"",""Колин Фёрт""]","Colin Andrew Firth (born 10 September 1960) is an English film, television, and stage actor. Firth gained wide public attention in the 1990s for his portrayal of Mr. Darcy in the 1995 television adaptation of Jane Austen's Pride and Prejudice. In 2011, Firth received the Academy Award for Best Actor for his portrayal of King George VI in The King's Speech, a performance that also earned him the Golden Globe, BAFTA, and Screen Actors Guild Award for Best Actor. The previous year he received his first Academy Award nomination for his leading role in A Single Man, a performance that won him a BAFTA Award. Firth's other major film credits include The English Patient, Shakespeare in Love, Bridget Jones's Diary, Mamma Mia! and Love Actually. He received a star on the Hollywood Walk of Fame in 2011.","1960-09-10",,2,,5472,"nm0000147","Acting","Colin Firth","Grayshott, Hampshire, England, UK",18.81,"/z6wxnkqSTnzO1tcBui0ss7ehdm9.jpg",,,
false,"[]","Tony Spera is a paranormal researcher and the son-in-law of famed paranormal researchers, Lorraine and Edward Warren. Tony has worked with the Warren's since the mid 1980's and is considered an expert in paranormal research. A former police officer, Tony holds an Associates degree in Law Enforcement, and a Bachelor's degree from the University of Connecticut. He has appeared on several paranormal television reality shows and has spoken at numerous colleges and universities. Tony was a consultant on two movies, The Conjuring and The Conuring 2 released by New Line Cinemas. He lives in Connecticut with his wife, Judy.","1953-12-20",,2,,3289537,"nm4590289","Acting","Tony Spera",,1.477,"/9fGDBnm1E7SwFLobV6oEpqP3axy.jpg",,,
false,"[]","",,,0,,1511263,"nm0912933","Acting","Lorraine Warren",,0.946,"/tz4MjdJNJC0S4oHAsGT0rMUmIL9.jpg",,,
false,"[]","",,,2,,1990251,"nm5127049","Acting","Nate Seman",,5.321,"/AqJyF7ukYFxJ1sbklDSyR4OzN4c.jpg",,,
false,"[]","",,,0,,1716891,"nm5082079","Acting","Desi Domo",,0.84,,,,
false,"[]","",,,0,,2228398,,"Acting","George T. Zervos",,0.6,,,,
false,"[]","",,,1,,2005177,,"Acting","Ashley White",,0.6,"/1vFqidsy0LFUFNMcWw2ryFJotVS.jpg",,,
false,"[]","",,,1,,1026921,"nm3192619","Acting","Carmella Gioio",,2.174,"/nQpecHHyz3QdfX8TFaq1z8eLtEA.jpg",,,
false,"[""Christophe Veillon ""]","",,,2,,1697718,,"Acting","Christof Veillon",,0.79,"/muDWbDReBQp0CxPweLxoE43uBPv.jpg",,,
false,"[""J. Donovan Nelson"",""Jim Nelson"",""James Donovan Nelson""]","",,,0,,1849976,"nm0625423","Acting","James D. Nelson",,0.6,,,,
false,"[]","",,,1,,1849975,"nm2546691","Acting","Rose Bachtel",,0.881,"/rQtQZkLKPVQ6AOAFtuDGF1yNZyx.jpg",,,
false,"[]","",,,2,,1631174,"nm3893701","Acting","Zach Pappas",,0.666,,,,
false,"[""Morganna May""]","",,,1,,1186841,"nm4882450","Acting","Morganna Bridgers",,4.273,"/pgC0IUVPJJGQQswmkXEXSf6Do7a.jpg",,,
false,"[]","",,,1,,196899,"nm0349929","Acting","Marion Guyot",,4.997,"/5444iiLk5xgZQh5u1UmPXAsYEBV.jpg",,,
false,"[]","John Brotherton (born August 21, 1980) is an American actor. Brotherton played Jared Banks on the ABC soap opera One Life to Live from August 10, 2007 until November 13, 2009, appearing onscreen as a vision on February 9, 2010. He began acting at the age of 10.

Brotherton married his longtime girlfriend, actress Alison Raimondi, on June 7, 2008. They have two daughters, Shia Bellatrix, born on September 25, 2010, and Saylor Callisto, born on March 3, 2012. Brotherton attended Oregon State University in Corvallis, Oregon, and was a member of The Kappa Sigma fraternity.","1980-08-21",,2,,222906,"nm1383586","Acting","John Brotherton","Ellensburg, Washington, USA",7.669,"/9LX6rRtiCjkTMT30PJh1dg1jx56.jpg",,,
false,"[""Shanley Collins""]","","1991-12-03",,1,,553504,"nm2632793","Acting","Shanley Caswell","Sarasota, Florida, USA",5.627,"/yySEoaskedLZKKHSAOOZ5cr7HHo.jpg",,,
false,"[]","Talented actress and model Kyla Marie Deaver was born on March 25, 2003 in Southern California and moved to Atlanta when she was five years old. She has launched an exciting acting career with the short film release of The Candy Shop. In 2013 she played April Perron in the movie The Conjuring, she got to film an episode for the new showtime Tv series ""Masters of Sex"" as well as an episode for ""Drop Dead Diva"". ","2003-03-25",,1,,1186839,"nm4152381","Acting","Kyla Deaver","Southern California, California, USA",4.366,"/yK2pAqrhei8N49ZOHL8u6ccaSPr.jpg",,,
false,"[""Hayley MacFarland""]","Hayley McFarland is an American actress, singer, and dancer.","1991-03-29",,1,,63663,"nm2201055","Acting","Hayley McFarland","Edmond, Oklahoma, USA",7.43,"/x2JAEC10XI6Ie2sArUzMbe4l2Mh.jpg",,,
false,"[""Kenzie"",""매켄지 포이"",""Μακένζι Κριστίν Φόι"",""Μακένζι Φόι""]","Mackenzie Christine Foy (born November 10, 2000) is an American model and actress. She is best known for her role as Renesmee Cullen in the 2012 film The Twilight Saga: Breaking Dawn – Part 2, which earned her a Young Artist Award nomination as Best Supporting Young Actress in a Feature Film, and as the young Murphy in the 2014 space epic Interstellar, for which she received critical acclaim and several awards and nominations.","2000-11-10",,1,,851784,"nm3237775","Acting","Mackenzie Foy","Los Angeles, California, USA",22.621,"/6n8yZKJ3YHkm4Ds3zNjJpankHUk.jpg",,,
false,"[]","Ronald Joseph ""Ron"" Livingston (born June 5, 1967) is an American film and television actor. His roles include a disaffected corporate employee in the film Office Space, a sardonic writer in a short-term relationship with Carrie Bradshaw in the TV show Sex and the City, and Captain Lewis Nixon in the miniseries Band of Brothers. In 2006, he starred as FBI negotiator Matt Flannery in the Fox series Standoff, co-starring Rosemarie DeWitt, and he was an ad spokesman for Sprint Nextel. In 2009 he portrayed flight engineer Maddux Donner in the series Defying Gravity, which was cancelled after a single season.

Description above from the Wikipedia article Ron Livingston, licensed under CC-BY-SA, full list of contributors on Wikipedia.","1967-06-05",,2,,17402,"nm0515296","Acting","Ron Livingston","Cedar Rapids, Iowa, USA",15.158,"/pr5CjWnkaf5WKTIYh8wtNufjmyb.jpg",,,
false,"[]","Aaron Craven is an actor and director.","1974-07-25",,2,,1176581,"nm1527475","Acting","Aaron Craven","Vancouver - British Columbia - Canada",1.376,"/hYHazdHMXJohup9pPQbggP0rWQP.jpg",,,
false,"[]","From Wikipedia, the free encyclopedia

Peter Shinkoda (born March 25, 1971) is a Canadian film and television actor who stars as Dai on the TNT science fiction series Falling Skies from Steven Spielberg and as Sektor in the Warner Bros. web series Mortal Kombat: Legacy directed by Kevin Tancharoen. Shinkoda also starred as recurring villain Nobu Yoshioka on Seasons 1 and 2 of Marvel's Daredevil, which is distributed and viewable via Netflix.

Description above from the Wikipedia article Peter Shinkoda, licensed under CC-BY-SA, full list of contributors on Wikipedia.","1971-03-25",,2,,172994,"nm0793946","Acting","Peter Shinkoda","Montréal, Québec, Canada",2.786,"/lCQl28poQr4bLwqZjhryGkV73jO.jpg",,,
false,"[]","",,,0,,2574008,,"Acting","Ryan Scramstad",,0.6,,,,
false,"[]","",,,2,,139810,"nm2628221","Acting","Anousha Alamian",,1.515,"/qwbCRlPieOyS4fwHfLD8C4j86Fr.jpg",,,
false,"[]","","1971-07-07",,2,,172871,"nm1091956","Acting","Colin Corrigan","Edmonton, Alberta, Canada",1.379,"/aHsN0kr8HUKvies07HbOwTALFOi.jpg",,,
false,"[""Sean Roberts"",""Sean Owen Roberts"",""Sean Owens Roberts""]","",,,2,,110476,"nm1016503","Acting","Sean O. Roberts",,2.667,"/4gCLPFoOINfCE3l8WXpWKClXZ7R.jpg",,,
false,"[]","","1978-01-14",,2,,62913,"nm1242613","Acting","Sage Brocklebank"," Vancouver, British Columbia, Canada",6.493,"/7BFFanLsfc2m4FU7Hvw8GDTGOEt.jpg",,,
false,"[""Francoise Yip Fong-Wa"",""葉芳華"",""Francoise C.J. Yip"",""Yip Fong-Wa"",""叶芳华""]","Françoise Fong-Wa Yip ( born September 4, 1972) is a Canadian actress. Her best-known roles are the redeemable bad girls in Jackie Chan's Rumble in the Bronx and Jet Li's Black Mask. The critical and financial success of Rumble in the Bronx (and its subsequent number-one box-office bow in the United States) made Yip an instant success and garnered her two Hong Kong Film Award nominations. She continued to do movies and star in TV, but her roles were less known or temporary. The characters she plays often get killed or serve as a background character. Yip appeared in the television series Andromeda as two different characters. Her first character was arrested, and her final character was murdered. She did two movies with Jet Li, the first as a lead romantic interest in Black Mask and the second in Romeo Must Die, but this time she played a Chinese gangster motorcycle assassin killed by Jet Li and Aaliyah. An unfortunate aspect of her career is that none of the TV shows she starred in lasted beyond a full season, and if she did have a starring role in a movie it was a straight-to-video/DVD film. Her most recent appearance was in the new Aliens vs. Predator: Requiem movie, and she guest-starred in the Canadian TV show Blood Ties.

Description above from the Wikipedia article Françoise Fong-Wa Yip, licensed under CC-BY-SA, full list of contributors on Wikipedia.","1972-09-04",,1,,10875,"nm0948123","Acting","Françoise Yip","North Vancouver, British Columbia, Canada",9.833,"/2fBymfOzhw8wB6wHFHbxulNysB4.jpg",,,
false,"[]","Jan Bos was born on October 30, 1962 in Glasgow, Scotland. He is an actor, known for Apollo 18 (2011), The Search for Santa Paws (2010) and The Big Year (2011).","1962-10-30",,2,,1252128,"nm1534763","Acting","Jan Bos","Glasgow - Scotland - UK",2.21,"/t7t8oNcyskEvAOPnuDFAJ3gnQkf.jpg",,,
false,"[""Ed Witzke""]","",,,2,,1254413,"nm3552604","Acting","Eduard Witzke",,1.8,"/o5s3N8vTSDSkT7LUwrLmUTegtWA.jpg",,,
false,"[""Eme Aneke""]","",,,2,,587339,"nm0029342","Acting","Emy Aneke",,5.866,"/3Lb5LadgT9Txi6GAVsqZsUDSuKN.jpg",,,
false,"[]","Duncan Fraser is a British-born Canadian actor. He is most noted for his performance in the 1985 film Overnight, for which he was a Genie Award nominee for Best Supporting Actor at the 7th Genie Awards in 1986, and his regular role as Staff Sgt. Regan in Da Vinci's Inquest, for which he was a Gemini Award nominee for Best Supporting Actor in a Drama Series at the 15th Gemini Awards in 2000.

Born in Manchester, England, Fraser planned to study aeronautical engineering at London University, but switched to psychology after finding engineering too technical and mathematical. Following university he travelled around the world for a number of years, before settling in the Vancouver area in 1974 and working as an actor. He spent a number of years as director of the Nanaimo Theatre Festival, and as associate director of Vancouver's Fend Players theatre company.

Fraser was also known for his regular television roles as Zack Denny in Bordertown, Mac McDougall in The Heights, Colonel Munro in Hawkeye, and Brian Brewster in Hope Island.

Description above from the Wikipedia article Duncan Fraser (actor), licensed under CC-BY-SA, full list of contributors on Wikipedia.",,,2,,14595,"nm0292114","Acting","Duncan Fraser","Greater Manchester, England, UK",3.085,"/ckiY9K7fwH5KRuTE3IM5kelwm0c.jpg",,,
